wv,800cm,810cm,820cm,830cm,840cm,850cm,860cm,870cm,880cm,890cm,900cm,910cm,920cm,930cm,940cm,950cm,960cm,970cm,980cm,990cm,1000cm,1010cm,1020cm,1030cm,1040cm,1050cm,1060cm,1070cm,1080cm,1090cm,1100cm,1110cm,1120cm,1130cm,1140cm,1150cm,1160cm,1170cm,1180cm,1190cm,1200cm,1210cm,1220cm,1230cm,1240cm,1250cm,1260cm,1270cm,1280cm,1290cm,1300cm,1310cm,1320cm,1330cm,1340cm,1350cm,1360cm,1370cm,1380cm,1390cm,1400cm,1410cm,1420cm,1430cm,1440cm,1450cm,1460cm,1470cm,1480cm,1490cm,1500cm,1510cm,1520cm,1530cm,1540cm,1550cm,1560cm,1570cm,1580cm,1590cm,1600cm,1610cm,1620cm,1630cm,1640cm,1650cm,1660cm,1670cm,1680cm,1690cm,1700cm,1710cm,1720cm,1730cm,1740cm,1750cm,1760cm,1770cm,1780cm,1790cm,1800cm
Conf3252,0.01042530819439,0.0007185339742214,0.048642087434729996,0.05311398448101999,-0.01669005440442,-0.0018087780880729999,-0.0029202893787119997,-0.015503866201799998,-0.01105289446984,-0.03563347429225,-0.013933113194329999,-0.0043677690469689995,-0.04062535883583,-0.02671870464914,0.0002037987878572,0.005457536137479,-9.893451540187e-05,-0.003519584859015,-0.007520358151210999,0.0021368841254679996,0.04994552996928,0.009186279719293,-0.002520246990404,0.02977276526845,0.0168817173757,0.008188910722998,0.004344624506948,-0.005353218378670001,-0.0037203181544779996,0.005031625013695,0.009319206390277,0.009979123062464,-0.0005412613773264,-0.001072269948546,0.02507051030936,-0.05246997578239,-0.03121927168123,-0.004957055284081999,-0.003109252764657,-0.009680558800155002,0.00485568325073,-0.0046298779931199996,-0.036802594277589994,-0.008605952453864,0.0014240297379240002,0.01905663637225,0.01744515680977,0.004362198861495,0.0032835898320269998,0.005675419408768001,0.01961718082492,0.0247790752075,0.03855339522832,0.07575483340453,-0.027110067347909998,-0.004292232158300999,-0.01704646050434,0.0012973059092580002,-0.036606514802940006,-0.0252708362477,-0.01556745866435,0.08243046597261,0.0473842497113,0.009086296215463,-0.007021174669766999,-0.014183512487030002,-0.005255682266594001,0.05705432147735,0.014073344751170001,0.01353712969882,0.0428578039542,0.08556700731297999,0.17010140996780002,0.02559669955218,-0.047466285650690006,0.049740245016900005,0.06372935191075,0.013289436874870001,0.005681218208983,0.003352420233988,0.0022777082367870004,0.001501225671585,0.0001351510270324,-0.007415739765578,-0.014365716865979998,0.001985891849028,0.008352436293555,0.02393137136703,0.15984731381449999,0.0702169109716,0.016780773955069998,0.007092859828391,0.003905847807076,0.0024883114931620004,0.001736870147725,0.001290140544956,0.0010022101714419998,0.0008051536748482,0.0006639025580506,0.0005588658823077,0.0004783965089178
Conf3253,0.04105606502064,-0.003112815092452,-0.0058942655852750004,-0.007334756290693001,0.0202488350388,0.012597691989799998,0.0007989946216822,-0.00994034306859,-0.00400122978148,-0.0020083171975270003,-0.01294328701188,0.008709632342180001,-0.028447871290779997,-0.05931966019162,0.007569573706466999,0.03206734336812,0.006012247122401999,0.007062733689606,0.00878738397177,0.00799687889296,0.0025621348583120002,-0.002970178976682,0.007100029384231999,0.02908075325903,0.005590216271123,0.010220192390950001,0.0074691065576630005,-0.002549330547161,-0.004404205240466,0.005055794805705,0.007677207553743,0.018158759618970004,0.00103164928495,0.0033961396016,0.02262712853092,-0.01923921546799,-0.05773661422068,-0.011845746338259999,0.0035720386046279996,0.00446164770066,-0.0008692232794359,-0.006791916670732,-0.03780138168367,-0.006086152595704,0.0015831739335839998,0.0145182608054,0.02111334249212,0.02307457333988,0.00729883482125,0.013700761121759998,0.01779415590193,-0.0017213429505770002,0.01278556836126,0.07965520437206,0.09383768659673,0.006754668807931,-0.059130032762660004,-0.048597548869309996,0.03870372233768,-0.07350750807906,-0.07596743238308999,0.1290578597243,0.04854146540898,-0.011787307042890001,-0.02133631158793,-0.02528993278905,-0.0038393383773140002,0.0661146040929,0.014918913717680001,0.013454557904709999,0.04851584335148,0.012491215031950002,0.08636011153480001,0.028280816291490003,0.000102440352074,0.043361439466869996,0.030845962766180002,0.0077098993499609995,0.003626477991295,0.0021889278128520004,0.0014087523773789999,0.0006834250092155,-0.0008467186849934,-0.008939929317107999,-0.02401555568558,-0.0008941910398782,0.004654691169644,0.011073954837579999,0.1122844400643,0.06516953884836,0.01451546519429,0.005907121997566,0.0031795916251740005,0.001994204362222,0.001376048312565,0.00101315033416,0.0007816044998053,0.00062445579558,0.0005126003058681,0.000429919443614,0.0003669019380662
Conf3254,0.015298032124950001,0.004680908864559,-0.01115546734771,0.007913396706809999,0.08463399956182001,0.035184138156379996,0.008786543490123002,0.008123189686734,0.002284554965833,-0.004719765758937,-0.0007459560588096,-0.015828320896979997,-0.01652936721616,0.0032893974149459998,-0.03232237997228,-0.04579693156498999,-0.007974023404627,-0.0023810169037470005,0.009648891244113,-0.0022709193859899997,-0.001126721264958,-0.004746626963392999,0.037710364030349997,0.0521898570703,0.0187667944785,0.01718986263916,0.008451427223236,0.00050441070764,-0.010934291709629998,0.01509477355954,0.00720154596852,0.009466844323976,0.017281204556580002,0.01082040787966,0.02938279360246,-0.1041573237882,-0.009254291415421998,0.001661120534321,0.01448844662196,-0.007500156303998,-0.026100762648360004,-0.013031643018770002,-0.04823106282016001,-0.015532800009940001,-0.0008782471139683,0.01783011515238,0.005077174808180001,-0.008615992524390999,-0.002744534400379,-0.009576171475348,0.009222138954060998,0.02850486971496,0.059348293413000006,-0.027553514806580002,0.01740140756277,0.003553995177934,0.0007852387035856,0.02561447313875,-0.03128254750824,-0.03754025666604,0.1198740753517,0.04964628838864,0.07847102333509,-0.0307124508312,-0.02348206598696,-0.014379232601989998,-0.02394734910496,0.08497132524101,0.01784691573984,0.006055641845521,0.0061209172263239995,0.017229130079319997,0.050445573406419995,0.015408758658739998,0.012126382509600001,0.050054358475780006,0.02685100720082,0.007028635382896,0.0034061193352990004,0.00219046689571,0.0016582937598139998,0.001397609876031,0.001217580038589,0.0005282054627517,-0.001695261375481,0.0025867665570429997,0.005886248031021,0.01750494018364,0.06947828095418,0.06281884365021,0.01299603764504,0.005160144146934,0.002767059923792,0.0017405751450779998,0.001207246423558,0.0008939714360886,0.0006935722020894,0.000557082866973,0.0004595507734322,0.0003871663803264,0.0003317764372341
Conf3255,0.02519148449523,0.007345938466942,-0.001500361646465,-0.01663794688752,-0.03330232687018,-0.004987125767224,0.0003677075974468,0.012958995567580001,0.005230712417512,-0.0001959462397784,0.0014850123701509999,0.0026581792082720004,-0.0017818392417079999,-0.004920474322935,-0.025716518509539998,-0.05906048037951999,-0.011426036654379999,-0.010890339681589999,-0.01926509514623,0.01568381852692,0.018448141040450002,-0.0013435993531919997,0.00529684672819,0.03485615812056,0.02202870831999,0.0037933215922070006,0.001004796943915,-0.0008152931719085,-0.01212233478479,0.02553771746542,0.0058539153783040004,0.00825274882979,0.002086250723957,-0.01157559516615,-0.05640177399558,-0.1274691526544,-0.01139610506125,0.001210267345147,0.02708783293228,0.007459470936066999,-0.0008327700179114,-0.002914852978669,-0.020998905423499997,-0.003238820454851,0.004612413423066,0.02421756610314,0.047850021938330004,0.07756170832016,0.01914429004782,0.004764053249892,0.03024955922131,0.06575222081654,0.003501779092907,-0.11093263140769999,-0.006337718864713,-0.009537367170668,-0.028054148350380004,0.023275209403860003,-0.02505095218907,-0.0490424750189,0.022403170511679997,-0.0004988827300377,0.037678745569470005,-0.10041817137299999,-0.041589678118790004,-0.018782547915849997,-0.03231452416641,0.03291021972131,0.007550829067983001,0.007803234777519,0.02656403676453,0.003229619157295,0.1310200322556,0.08386828142169,-0.012350833836819999,0.03352333298653,0.01500471210295,0.004675619280597,0.002494538677838,0.001652981072296,0.001226460429798,0.0009601364786891,0.0006775013290968,-0.0003605944474191,-0.004135065506391,0.0007301597121859,0.001710185178563,-0.0032614383073290005,0.04985052610056,0.053540598984199994,0.01050839188938,0.004012331990206,0.002093914419258,0.001290398843812,0.0008802590983573,0.00064263170479,0.0004922867086471,0.0003908159486604,0.0003188679588917,0.0002658344445364,0.0002255022720964
Conf3256,0.02566513874834,0.012800894759870002,0.0412134609429,-0.014747274285830001,-0.1710204667554,-0.03653793724559,-0.006260473238433001,0.01439263867537,0.007833234171553,0.008311502525633,0.0423406298962,0.01192145748727,0.015962489176049997,0.03486967894525,-0.018543027420470003,-0.06728198583688,-0.01357284504069,-0.016062116023620003,-0.03203679847712,-0.03226011204068,0.0044267901635,0.02289490482962,0.01179171128064,0.028308583768080004,0.012090159182239999,0.008911886173286,0.06744748598598001,0.008954953144972,-0.01321777384758,-0.005667832409678,-0.0006560459634576,0.0053271242197,-0.009199446619001999,-0.01084701013805,0.0040829500129209995,-0.1075526441927,-0.01673684085787,0.0002546383459993,0.005580037461504,0.015511482736469998,0.0188919823114,0.0001069329764897,-0.02069645376426,-0.0037384165592970003,0.001636125746736,0.007390198799474,0.040443607816339995,0.06862296697508,0.009120733403632,-0.01244379703808,-0.05578162065571,0.007958803809304,-0.004511555341855,0.035487553633419995,0.061026585084269995,0.008770165052168,-0.008948603551694,0.01886023129755,-0.03061596372954,-0.062298266330669996,0.001166138906657,0.0028279186319699998,0.0190260103115,-0.07783347661411,-0.031140261399970004,-0.01779353894816,-0.03371758001881,0.03855594400282,0.00867404072983,0.010797416287970001,0.04687794907326,-0.03398142437188,0.1024986686317,0.029422692504869997,0.04312697348839,0.044550063909290005,0.0181367343354,0.005556887784247001,0.0028339457435130003,0.001786463249908,0.0012413172285089997,0.0008449141121017,0.0002614665196745,-0.002221635736834,-0.01160210482181,-0.0003030379242817,0.0018492241097189997,-0.002175039164193,0.05587613649784,0.06389493957768,0.012367226315040001,0.004672612730936,0.0024189117969639997,0.0014803502451339998,0.001003629142575,0.0007286924951239,0.0005555057630355,0.0004391105382907,0.0003569114399853,0.0002965517681365,0.0002508117030829
Conf3261,0.004456002121757999,-0.022423638140909998,-0.005108726481346,0.018077354761419997,0.08255941288174,-0.03332407030186,-0.02115854921502,0.01145557899375,0.004817197605713,0.0012114438748699998,-0.004021338623894,0.0036469799456329997,-0.010849232318649999,-0.0013985971167720002,0.0024453749573340004,0.00760546038667,0.0028630120338649996,0.007351613308199,0.01506345962091,-0.01409585066586,0.014991368918620001,0.0182521420616,0.024605737326720004,-0.008043119414761,0.008959205877027001,0.02517729945927,0.05411779582638,0.00293374469987,-0.009996491250675,9.10614644985e-05,-0.0007270952706601,-0.003397058673122,0.002556810793729,-0.031467262036999996,0.008056871853884,0.0009914444627084,-0.03109292670757,-0.01266668661078,-0.002417802370527,-0.008071824676548999,0.030305746403819996,0.004106744189582,-0.02359303358348,-0.006468137676558001,-0.0036287022718409995,-0.01153623606141,-0.01926514686705,-0.011557299593709998,-0.003989692953607,-0.02130701114083,0.05581108059075,-0.0233226735868,0.06605073895275,0.1550037459674,0.01323440276001,-0.0018562842400970002,-0.05717493232249,0.05475747226707,0.0071230402338309995,-0.166506506433,-0.03439928943945,0.1489024737557,0.025604055438529998,0.017656672599990004,0.01867675396965,-0.03284385898001,-0.007092653930808999,0.04465353152691,0.01227195079767,0.00961622649642,0.02759517825956,0.09053209301465,0.11030235968260002,-0.01757726710409,-0.01327530597358,0.021173818808689997,0.03067606840322,0.006605750385034999,0.0030373609190469998,0.001991540503877,0.0015930342182859999,0.0014809023973760002,0.0016088025661120003,0.0023536151177929996,0.003336022033303,0.0038685003895300002,0.008250414183100999,0.02438241883347,0.08713172922889,0.042207089232099995,0.010086925823200001,0.004307440422408,0.0023993395427139995,0.001544377613927,0.001087501330237,0.0008137789392239,0.0006360946130587,0.0005137037218499,0.0004254658958861,0.0003595121914622,0.0003087520534571
Conf3262,0.0033829036265559994,-0.008982230291316,0.04285954795283999,0.08036361687917,0.005221426116778,-0.04813061857547,-0.0270609217344,0.006716718440946999,-0.001291541244355,-0.02469338463573,-0.004698768435282,-0.0004025253121678,-0.01215961335113,0.01224067056633,0.001273027609874,-0.0004339524691779,-0.0014789011450539998,-0.008280629292311999,-0.01468996267472,-0.03221720036357,0.05882765242973001,0.01851294713635,0.010722812988469999,0.002476587626348,0.01981630408173,0.01987365993928,0.015590535006009999,0.005484435987148,0.003398436170416,0.0034249791900300003,0.0020472507958860004,-0.005171450077792,-0.005054164517616,-0.0076055413147840005,0.0002585801471269,-0.02670577491226,-0.04216115484519,-0.013361604038430001,-0.009760576311855,-0.015894284924879997,0.021709628970369998,0.0022554085005539997,-0.025474318622960002,-0.0074179301857149995,0.002045558346376,0.018702009786310002,0.021988597323909998,0.006582193161716,0.0028409880325359995,0.0021008825926300003,-0.001651410462791,0.01848229327284,0.06730023275274,0.1263308752502,-0.046948525849169996,-0.02280796298444,-0.1332774899897,0.03128942283188001,0.004401612881923999,-0.03145368862186,0.01143847712528,0.07815012956274,0.01092329972944,0.01474663388718,0.01182422477188,-0.01816389762915,0.005570815333296,0.07074819232169001,0.01822111201496,0.01356151819164,0.04197328450897,0.09089148324314,0.1549898216991,0.04950586477952,-0.04941188938991,0.02387535060344,0.06439115001462001,0.01250747465447,0.00540857169217,0.0035967351058520006,0.003137437759283,0.0035463090325600004,0.005829175302118,0.02068604676098,0.022775584631540002,0.009268103959739,0.01436748698721,0.03897040822803,0.1349529882186,0.044196776218769995,0.01181135058186,0.005356325289602999,0.0030973344438440004,0.00204682818808,0.0014700142247960001,0.0011169848790989999,0.0008837830490492,0.000720783524831,0.0006017976456329,0.0005119061344717,0.0004420810409453
Conf3263,0.007336381531978,-0.003938050516135,0.002799512506334,0.00547534589895,0.039483806666,-0.03543371966019,-0.0216909090057,0.007647586414751,0.004004393481654001,0.005401546657108,-0.002866748768132,0.013001309345849999,-0.010979927866660001,0.0033511069024869996,0.01390330248712,0.030700692523790003,0.005675397406956,0.0022808168092150003,0.01066055965106,-0.022729117306189997,0.026150191706980002,0.005617880269741999,0.01483011843597,0.008308133118153,0.01300536170295,0.03242147819056,0.00473567358076,0.0014315684663760001,0.0002741008201038,0.0020977041081829996,0.001118881099523,0.0015161822920899998,0.003884452358749,0.0013794009366339998,0.008556875567185,-0.0197926092848,-0.07147509450811,-0.01569697987609,-0.0004782846993744,0.006393839106141,0.0236902994558,0.0001990658972579,-0.028743461260900004,-0.004628386651489,0.0026965356996330003,0.01723822588453,0.029224521408099998,0.0178823700037,0.004621879503552999,0.001200988473572,-0.01790193136357,0.043852326919080004,0.08943721640271,0.11490136038660001,0.01651470719027,-0.01182864560985,-0.1304287356642,-0.03636488610946,0.08312028456536,-0.06681187190754,-0.05682591470989,0.1297408711499,0.01891157505602,0.00363174218154,0.003675589813545,-0.03045080317356,0.003819386107717,0.07237080571161,0.01847121555174,0.014180768259739998,0.05033120879919,0.05459251895862,0.1132985407419,-0.01586128299909,-0.01240709375732,0.02319557486005,0.032812901034729995,0.007173416111314,0.003364483055755,0.002274122877765,0.0019225935966409998,0.0019959787129329998,0.0027767357366229994,0.007475192470081999,0.011759018216520001,0.005349488860601,0.008598259139453002,0.024314701967680003,0.08469755137549,0.04166009664851,0.009993083364654,0.004296394305759,0.002410671817331,0.001562353778481,0.001106980954789,0.0008329005348482,0.0006541831035456,0.0005305539969296,0.0004410666891336,0.0003739309812449,0.0003220847297457
Conf3264,-0.02865443852206,-0.005304159074563,0.03017006527652,0.044306920320429995,0.11305329895310001,-0.02111057074711,-0.0164644798752,0.022633925254020002,0.011090700814219999,0.009210009620230998,0.009327075499629,-0.02050862953361,-0.016609513602129998,0.006045405476446,-0.011205527076280001,-0.030914969503279998,-0.004917938221812,-0.001096807860405,0.008633440859296,-0.01771844712647,-0.01341068732668,0.000631245056039,0.03751008009304,0.041395370878429996,0.02242768327048,0.033771355403200004,0.029477956106770002,0.006202689153819,0.0009269497450146,0.016980048423319998,-0.0002989228277163,-0.012603174184729999,0.01924559474487,0.01370304340331,-0.011312799799450001,-0.05036689048837,-0.009868219245341,-0.008208337124314,0.001940494474909,-0.0132366572162,-0.0045692442175340004,-0.006686020648741,-0.03634253705277,-0.01652809833225,-0.0002784175775539,0.018315398845740002,0.01748529400502,-0.01260441168147,0.001912325737265,0.006244725662615,-0.036091335109080004,0.049804020319790004,0.020577073147990003,0.05193097418367999,0.009853330470653,-0.018248011744959998,-0.09222799108737,-0.02639209928266,-0.0211795674174,-0.005729913078585999,0.1374565094435,0.04513657897628,0.05902197240543,-0.04557592774211,0.001016700092668,-0.01596917633173,-0.01035825701173,0.0956920431245,0.023070912522390002,0.01228327140347,0.025838322429999998,0.01416049094241,-0.055116086759199996,0.05231021379919999,0.01476098699967,0.02694825840731,0.026326341981279998,0.006379185906654,0.0032179768093140004,0.002354912289039,0.002242712402572,0.00277700993626,0.004897527985254,0.01665082719369,0.037897077340779996,0.009365510287069001,0.009952506448864001,0.02709768343986,0.0431788915748,0.03928091649048,0.008533965964926,0.0035809315266350007,0.002015749979132,0.001319945596787,0.0009460218228044,0.0007195437508772,0.0005706464855251,0.0004667447620064,0.0003908927322372,0.0003335265130745,0.0002888930094107
Conf3265,0.02041396343489,-0.0179678320288,-0.009465719406618,0.01524371378766,-0.005852163884149,-0.051282797191660005,-0.02063425231803,0.03515742819072,0.01729935922491,0.01329098576282,0.013198275504639999,0.0022391216667899997,0.0011233479304379999,0.007656531333968,-0.010164845515549999,-0.03742402409575,-0.007578813866554001,-0.009222205728571,-0.01990335480005,-0.020498844568839998,0.04180654564027,-0.01603134061948,0.01434369920735,0.013643180351200001,0.01754019670381,0.009882274127822,0.02070166101755,0.003252452999027,-0.006062340320301,0.029252852578819998,0.006862278454431,0.0028340966703729997,-0.002759602636475,-0.002597807919352,-0.07869811625355001,-0.0776463332303,-0.01545473617143,-0.009416619902806999,0.01591778328042,0.01086756186036,0.02648820507509,0.002664908865056,-0.018053947371849996,-0.0029534107847159997,0.007087835294186999,0.04329634841307,0.02917238900636,0.053571633325359996,0.01384522339136,0.018671474438580003,0.005042669279736,-0.001306991505187,0.04902536641163,0.05067380243764,-0.05737997319737,-0.039238985186609995,-0.12988437394189997,-0.013288135724190001,-0.013940479507649999,-0.0030826171462509998,0.03648385804988,0.0002869300755852,0.01256534154075,-0.114402131381,-0.01726977210755,-0.02541960154134,-0.03325370113202,0.02934711323861,0.007905521513503001,0.008225016942007,0.02763898250545,0.009682342904131001,0.10452571163869999,0.07440462447922,-0.006548385670514,0.013888666576,0.012694070117799999,0.0038141270007990002,0.002148401982429,0.001586517777469,0.0014390668639620002,0.001669988370335,0.0028157928099220002,0.009379590436017,0.024761658499730003,0.004691710821245999,0.001258876263685,-0.002693179350632,0.01845033971566,0.02088639426969,0.004216782805392,0.0016927851246970002,0.0009332924173272,0.0006055430016899,0.0004323392017972,0.0003283028807592,0.0002601075394268,0.0002125060120418,0.0001776792846973,0.0001512572666604,0.0001306277303375
Conf3266,0.001304670489591,0.003129441323443,0.03100486271888,-0.01196784616678,-0.12385924673189999,-0.07187195448592,-0.026380600178259998,0.038276667691699996,0.021500840838999998,0.02228408222257,0.058784191376139994,0.021282416329880004,0.010765177543339999,0.027377763112580004,-0.002276546248508,-0.045322094369089995,-0.009131515340781,-0.011249622135299998,-0.01862704292008,-0.05708212528721,-0.008451881176981,-0.004175586078295,0.021370224761630002,0.01181372024804,0.01073521673583,0.02328948738326,0.10164251084760001,0.01698047418678,-0.01099786449528,-0.0033175039593809994,-0.0008014032795891,-0.004868922714112001,-0.01758973591573,-0.003595128015136,-0.02938955598514,-0.05985299729909,-0.026904248432180002,-0.010615321135469999,-0.005146246147929,0.017386409424150002,0.04392708693123001,0.006605310138266999,-0.0122379226676,-0.001989213963278,0.004469377141092,0.02470873522345,0.02785862320722,0.04450024040539,0.012169305264299999,-0.004333131909640999,-0.06285387415233,-0.048697081808599996,0.03130674276491,0.13861668037039998,0.035796157523550004,-0.005312115025149999,-0.08094929489408001,-0.056709445478730004,-0.009151175199607,-0.03310959543935,0.007570253698763001,-0.0007617282363294,0.0007260703624078,-0.08947616013323,-0.009689170981883,-0.024144114081490003,-0.03160701854161,0.03747050756853,0.01036489748868,0.017641430442729998,0.07140280195045,-0.035174644830949994,0.05618132808788,0.031525537557109996,0.05096413702257,0.023045330898159997,0.01520299448875,0.004572250312955,0.002461380908577,0.0017379059709210002,0.001514269917408,0.001684727830305,0.002699695749072,0.008490681349043,0.02311861995617,0.004831014463632,0.002496757988203,0.0019468527724020002,0.02294911059491,0.02827344379966,0.005597525154868,0.0022072051108340002,0.001197834067164,0.0007659957418747,0.0005398347713245,0.0004052742264224,0.0003179166557049,0.0002575132251398,0.0002137178526,0.0001807724499968,0.0001552513596793
Conf3311,-0.007349035415752001,0.0039029357513340004,0.005728265028501999,0.01154403158002,0.03479553448149,0.07167175081608,0.012095121960129998,0.0029619262146709994,-0.0027074168443929998,-0.0006677838439648,-0.012369703484670001,-0.03198647648134,-0.012919879100219998,0.012264558557120001,0.015246505203690001,-0.02666444554313,-0.001488408751057,0.010100914888620001,0.03439906794278,0.0028923073018009998,-0.02075349169764,0.00409905407114,0.010040819054059999,0.02513765541855,0.002081674172605,0.01630793169174,0.05023231730998,0.002194338559936,-0.014208717409690002,0.002052318540879,0.00122766822467,0.002670635715942,0.03393112825833,-0.01137192282928,-0.008046184712667,-0.020347312120499998,-0.0001959632907614,0.0037166944942229998,-0.0027468088837989996,0.0037134932677590003,-0.0158716700855,-0.002590301320597,0.001426052756211,-0.001077801256284,-0.0036445985275740003,-0.017268040039049998,-0.036158925386339996,-0.007171809396676999,0.0031861314822529997,0.02941190033098,0.05036024634018,-0.025948177780439997,-0.004764944018408,0.0011504887195350002,0.06492541893142,0.01610169566297,0.033797561068330005,-0.061498648516339995,-0.02765393133275,-0.07850283358467,-0.04750336984762,0.1653356431279,0.066108665235,-0.06545270339787,-0.006639114315597,-0.03035347211607,-0.006856997536056,0.02691261710593,0.006189014074203001,0.003326087584054,-0.002108672207651,0.06661095587218,0.203471199338,-0.1398016794371,-0.021387628651259996,-0.008135410536172,-0.005797219121505,-0.001258196959714,-0.000403606781912,-9.532316035925e-05,8.353520322243e-05,0.0002766517101413,0.0007043795844297,0.002762291705374,0.007894703655914999,0.0016669454068170002,0.0017396584507629997,0.008123271785106998,-0.003280823849908,-0.0028584371398470004,-0.0004358119089245,-0.0001015705496877,-1.877279332129e-05,8.332635124963e-06,1.828759312718e-05,2.187319857965e-05,2.2815625698039998e-05,2.259435965726e-05,2.18552528945e-05,2.089903429771e-05,1.987148948164e-05
Conf3312,-0.0004991636801043,0.010145605738270001,0.029413685052410002,0.01514536534501,0.060380570894589994,0.047387039515629996,0.008260415343346,-9.939305543476e-05,-0.01065056647572,-0.01429061287484,-0.08504699633523001,-0.01517378712913,-0.019325948729680003,0.0032758153253579997,0.0011857846318559999,0.0002683922163767,0.0005253284582962,0.0018443793329620001,0.01209453290698,-0.008577792313969,0.025125500069169998,0.007116103623549,0.01272115673799,0.02489346648397,0.002436814817079,0.02316128198321,0.019082349187389998,0.001019471993984,-0.0028715288876609998,0.006180506615420999,0.005506253494528001,0.004897946902609999,0.011485422633129998,0.01269672883066,0.002732476007363,-0.03169605487391,-0.07013440087406,-0.01253382414658,-0.0018519172159179999,0.004021792734325,-0.008932999805943,-0.002492903014774,-0.006772707567074001,-0.001770349332438,0.0020607011186489998,0.012004032143940002,0.03188207650612,0.0027436409450620003,0.001480240655551,0.002088485160592,-0.009185798787406,-0.008777218183489999,0.015475754357209999,0.03568294802162,0.06392436971404,0.007432413700311999,-0.03773918502203,-0.09631852698180002,0.0013341852237560002,-0.06752983888326,-0.0408691079443,0.1528541729139,0.08292915021323,-0.04803739140161,-0.002410751004355,-0.018962729935209997,0.0008813926879905,0.05412089146362,0.01326181228997,0.008197853116056,0.019210814526990003,0.04193076376923,0.1275197634214,-0.026569687391380003,-0.018231846522599997,0.007229299800250001,0.01863076379775,0.003963337525754,0.0019597626083379996,0.001485867458125,0.0014759035278920003,0.001907667106396,0.0035372725290949997,0.012819160802139998,0.02632287751217,0.006145245808278001,0.005668455175451,0.017182381749180003,0.026735463410900003,0.01438238624001,0.0036491850047979998,0.001673375427641,0.0009936719679898,0.0006750518806611,0.000497185763381,0.0003862186296406,0.0003114783244244,0.0002582517629812,0.0002187095922906,0.0001883459961942,0.000164403985901
Conf3313,-0.013653260075879999,0.004629878256011,0.006814294263021999,0.01852002526296,0.02958820147613,0.06521889030688,0.0113037960556,0.003256446096958,0.0001349741481175,0.0006500373679903,-0.011648427134120001,-0.03328681244908,-0.022760267471110002,-0.001776026819927,0.008281143331202,0.036973877773379994,0.009001378215278,0.014838345419670001,0.03666201740007,-0.0023135060216890003,-0.030054738540459997,-0.012396088012690001,0.013121963994809999,0.03032458487398,0.01609577149744,0.019775555218159997,0.023772860699549998,0.0001127314245675,-0.0070955569484150004,0.006148182778379001,0.004933328028546,0.009420550276071998,0.008705720234655,0.009599989711607,-0.005863496971623,-0.03393244426903,-0.013526246921889999,-0.006661186028634,-0.0034763696361070004,0.009134348946232001,-0.009917912273993,-0.0008720785512924,0.001200251922925,0.001685298241511,0.003914203083507,0.015554033772390001,0.044417082164340004,0.011152970568209998,0.004423903938485,0.0111528671366,-0.028205548958370002,0.024714570922479997,0.0183305847654,0.024871127019899998,0.07665374290541001,0.008291174450665,-0.08346687587122999,-0.17735426703670001,-0.03990513005563,0.0002198388475407,-0.06111310454507,0.1435121633605,0.059929862563230005,-0.06960614841437,-0.015211447434409999,-0.01216854147086,0.00579562669474,0.056472187445529995,0.014189756825220001,0.00843686707893,0.02195664449791,0.01921531131102,0.1888093982625,-0.1373902348969,-0.009761651733754,-0.0039915246414870004,-0.002906824704927,-0.0004419276635899,3.654722432507e-05,0.0002421149583587,0.0004305282064594,0.0007617750963878,0.0016923432473610002,0.006478719359471999,0.018860579162720003,0.0035620513579970006,0.002490217715547,0.009803974851927001,-0.006003768289167,-0.0056134590942359995,-0.0008975324455293,-0.0002334076847393,-6.283647503782e-05,-4.1954267482400006e-06,1.89282745751e-05,2.840723802284e-05,3.1995772895740004e-05,3.28570458171e-05,3.241270575342e-05,3.134675802022e-05,3.0004055087709997e-05
